key,label,label2,suggested_label,num_rows,num_cols,total_fail_ratio,top_fail_ratio,bot_fail_ratio,left_fail_ratio,right_fail_ratio,center_fail_ratio,edge_fail_ratio,left_edge_fail_ratio,right_edge_fail_ratio,center_band_fail_ratio,q_tl_ratio,q_tr_ratio,q_bl_ratio,q_br_ratio,is_diagonal,isolated_fail_ratio,largest_cluster_ratio,avg_row_transitions,max_row_transitions,num_rows,num_cols,vertical_symmetry,horizontal_symmetry,vertical_gradient,horizontal_gradient,boundary_monotonicity,boundary_spread,aspect_ratio,fail_row_fraction,fail_col_fraction
crack_curve_BL-to-UR|18x6|75,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5278,0.3519,0.7037,0.7963,0.2593,0.45,0.5735,0.9167,0.1944,0.4722,0.6296,0.0741,0.963,0.4444,1,0.0877,0.9474,1.6111,3,18,6,0.5741,0.3889,-0.3519,-0.537,0.9412,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|76,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5278,0.3889,0.6667,0.8148,0.2407,0.45,0.5735,0.9167,0.1944,0.4722,0.6667,0.1111,0.963,0.3704,1,0.0175,0.9825,1.7778,3,18,6,0.6481,0.3519,-0.2778,-0.5741,0.9412,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|77,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5463,0.4074,0.6852,0.8148,0.2778,0.55,0.5441,0.9167,0.1944,0.5278,0.6667,0.1481,0.963,0.4074,1,0.0508,0.9831,1.6111,3,18,6,0.6111,0.4259,-0.2778,-0.537,0.8824,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|78,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5648,0.4259,0.7037,0.8333,0.2963,0.5,0.6029,0.9167,0.2222,0.5556,0.7407,0.1111,0.9259,0.4815,1,0.0164,1,1.4444,3,18,6,0.6111,0.3889,-0.2778,-0.537,0.8125,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|79,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5185,0.3704,0.6667,0.7407,0.2963,0.5,0.5294,0.8056,0.2222,0.5278,0.5926,0.1481,0.8889,0.4444,1,0.0536,0.9821,1.7222,3,18,6,0.5185,0.4444,-0.2963,-0.4444,0.75,0.8333,0.3333,1,1
crack_curve_BL-to-UR|18x6|80,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5648,0.4259,0.7037,0.8519,0.2778,0.575,0.5588,0.9444,0.1944,0.5556,0.7407,0.1111,0.963,0.4444,1,0.0328,1,1.5,3,18,6,0.6481,0.3519,-0.2778,-0.5741,0.875,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|81,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5185,0.3333,0.7037,0.7778,0.2593,0.425,0.5735,0.8333,0.2222,0.5,0.5926,0.0741,0.963,0.4444,1,0.0893,0.9286,1.8889,3,18,6,0.5926,0.4074,-0.3704,-0.5185,0.8235,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|82,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5556,0.3889,0.7222,0.8148,0.2963,0.525,0.5735,0.8611,0.2222,0.5833,0.6667,0.1111,0.963,0.4815,1,0.0667,0.9667,1.6667,3,18,6,0.5185,0.4444,-0.3333,-0.5185,0.8125,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|83,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.537,0.3889,0.6852,0.8148,0.2593,0.475,0.5735,0.9167,0.1667,0.5278,0.6667,0.1111,0.963,0.4074,1,0.0345,0.9828,1.5556,3,18,6,0.5926,0.3333,-0.2963,-0.5556,0.8125,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|84,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5648,0.4074,0.7222,0.8333,0.2963,0.575,0.5588,0.9167,0.1944,0.5833,0.7037,0.1111,0.963,0.4815,1,0.0164,1,1.6111,3,18,6,0.6481,0.3889,-0.3148,-0.537,0.8235,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|85,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5463,0.3889,0.7037,0.7963,0.2963,0.475,0.5882,0.9444,0.2222,0.4722,0.6667,0.1111,0.9259,0.4815,1,0.0508,0.9322,1.6111,3,18,6,0.6111,0.4259,-0.3148,-0.5,0.9412,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|86,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5556,0.3889,0.7222,0.7963,0.3148,0.5,0.5882,0.8889,0.2222,0.5556,0.6296,0.1481,0.963,0.4815,1,0.0333,1,1.8889,3,18,6,0.5926,0.4074,-0.3333,-0.4815,0.8824,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|87,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5833,0.4259,0.7407,0.8519,0.3148,0.55,0.6029,0.9167,0.25,0.5833,0.7407,0.1111,0.963,0.5185,1,0.0317,1,1.3889,3,18,6,0.5741,0.4259,-0.3148,-0.537,0.8667,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|88,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5741,0.3704,0.7778,0.7963,0.3519,0.55,0.5882,0.8889,0.3333,0.5,0.6667,0.0741,0.9259,0.6296,1,0.0161,1,1.6111,3,18,6,0.5556,0.5556,-0.4074,-0.4444,0.8,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|89,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5463,0.4074,0.6852,0.8333,0.2593,0.55,0.5441,0.8889,0.1667,0.5833,0.7037,0.1111,0.963,0.4074,1,0.0508,0.9831,1.6111,3,18,6,0.6481,0.4259,-0.2778,-0.5741,0.8824,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|90,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5556,0.3704,0.7407,0.7593,0.3519,0.475,0.6029,0.8611,0.2778,0.5278,0.5926,0.1481,0.9259,0.5556,1,0.05,0.9667,1.6667,3,18,6,0.5185,0.4815,-0.3704,-0.4074,0.8125,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|91,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5185,0.3704,0.6667,0.7778,0.2593,0.475,0.5441,0.8611,0.1667,0.5278,0.5926,0.1481,0.963,0.3704,1,0.0357,0.9821,1.8333,3,18,6,0.5926,0.4074,-0.2963,-0.5185,0.8235,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|92,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5463,0.3889,0.7037,0.7963,0.2963,0.5,0.5735,0.8889,0.1944,0.5556,0.6296,0.1481,0.963,0.4444,1,0.0169,0.9831,1.7778,3,18,6,0.5741,0.3519,-0.3148,-0.5,0.8824,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|93,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.537,0.4074,0.6667,0.8148,0.2593,0.5,0.5588,0.9167,0.1944,0.5,0.6667,0.1481,0.963,0.3704,1,0.0345,0.9828,1.8333,3,18,6,0.6296,0.3704,-0.2593,-0.5556,0.8824,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|94,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5556,0.4259,0.6852,0.8333,0.2778,0.575,0.5441,0.9444,0.1944,0.5278,0.7037,0.1481,0.963,0.4074,1,0.0333,1,1.5,3,18,6,0.6296,0.3704,-0.2593,-0.5556,0.75,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|95,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.537,0.3704,0.7037,0.7593,0.3148,0.5,0.5588,0.8333,0.1944,0.5833,0.5556,0.1852,0.963,0.4444,1,0.0862,0.8103,1.7778,3,18,6,0.5556,0.4815,-0.3333,-0.4444,0.7647,0.8333,0.3333,1,1
crack_curve_BL-to-UR|18x6|96,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5093,0.3704,0.6481,0.7963,0.2222,0.475,0.5294,0.8611,0.1667,0.5,0.6296,0.1111,0.963,0.3333,1,0.0364,0.9818,1.7222,3,18,6,0.6481,0.3519,-0.2778,-0.5741,0.7647,0.8333,0.3333,1,1
crack_curve_BL-to-UR|18x6|97,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5278,0.3889,0.6667,0.8519,0.2037,0.475,0.5588,0.9444,0.1389,0.5,0.7407,0.037,0.963,0.3704,1,0.0526,0.9649,1.5,3,18,6,0.6852,0.3148,-0.2778,-0.6481,0.8235,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|98,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5556,0.4074,0.7037,0.8333,0.2778,0.575,0.5441,0.9167,0.1667,0.5833,0.7037,0.1111,0.963,0.4444,1,0.0333,0.9833,1.7222,3,18,6,0.6296,0.3704,-0.2963,-0.5556,0.7647,0.6667,0.3333,1,1
crack_curve_BL-to-UR|18x6|99,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,18,6,0.5741,0.4259,0.7222,0.8519,0.2963,0.625,0.5441,0.9167,0.1944,0.6111,0.7037,0.1481,1,0.4444,1,0.0161,0.9839,1.9444,3,18,6,0.6296,0.4074,-0.2963,-0.5556,0.8824,0.6667,0.3333,1,1
crack_curve_BL-to-UR|6x18|100,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.537,0.3333,0.7407,0.7222,0.3519,0.525,0.5441,0.75,0.3056,0.5556,0.4815,0.1852,0.963,0.5185,1,0.0517,0.9828,4.3333,9,6,18,0.4444,0.5556,-0.4074,-0.3704,1,0.7222,3,1,0.9444
crack_curve_BL-to-UR|6x18|101,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5741,0.3519,0.7963,0.7593,0.3889,0.575,0.5735,0.7778,0.3056,0.6389,0.5556,0.1481,0.963,0.6296,1,0.0968,0.9032,3.5,7,6,18,0.4074,0.5185,-0.4444,-0.3704,1,0.8889,3,1,1
crack_curve_BL-to-UR|6x18|102,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5093,0.2963,0.7222,0.6852,0.3333,0.55,0.4853,0.6944,0.1944,0.6389,0.4074,0.1852,0.963,0.4815,1,0.0727,0.9636,3.1667,5,6,18,0.4259,0.537,-0.4259,-0.3519,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|103,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5648,0.3704,0.7593,0.7407,0.3889,0.55,0.5735,0.7778,0.3056,0.6111,0.5185,0.2222,0.963,0.5556,1,0.0656,0.9672,3.6667,7,6,18,0.463,0.5,-0.3889,-0.3519,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|104,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5741,0.3704,0.7778,0.7222,0.4259,0.65,0.5294,0.75,0.3333,0.6389,0.4815,0.2593,0.963,0.5926,1,0.0484,1,4.3333,9,6,18,0.4074,0.5926,-0.4074,-0.2963,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|105,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5463,0.4074,0.6852,0.7407,0.3519,0.6,0.5147,0.7222,0.2222,0.6944,0.5556,0.2593,0.9259,0.4444,1,0.0847,0.9661,4,5,6,18,0.537,0.463,-0.2778,-0.3889,1,0.7778,3,1,0.9444
crack_curve_BL-to-UR|6x18|106,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.537,0.3704,0.7037,0.7037,0.3704,0.575,0.5147,0.7222,0.2778,0.6111,0.4815,0.2593,0.9259,0.4815,1,0.1379,0.931,3,5,6,18,0.4444,0.5556,-0.3333,-0.3333,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|107,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.537,0.3704,0.7037,0.7407,0.3333,0.6,0.5,0.75,0.1944,0.6667,0.5556,0.1852,0.9259,0.4815,1,0.1207,0.931,4,7,6,18,0.4815,0.5185,-0.3333,-0.4074,1,0.7778,3,1,0.9444
crack_curve_BL-to-UR|6x18|108,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5185,0.3148,0.7222,0.6852,0.3519,0.525,0.5147,0.6944,0.2222,0.6389,0.4444,0.1852,0.9259,0.5185,1,0.0893,0.9107,3.6667,7,6,18,0.4444,0.5185,-0.4074,-0.3333,1,0.6667,3,1,0.8889
crack_curve_BL-to-UR|6x18|109,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5185,0.2963,0.7407,0.6852,0.3519,0.575,0.4853,0.6944,0.25,0.6111,0.4074,0.1852,0.963,0.5185,0,0.125,0.9286,2.5,3,6,18,0.3704,0.5185,-0.4444,-0.3333,0.6,0.9444,3,1,0.9444
crack_curve_BL-to-UR|6x18|110,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5278,0.3704,0.6852,0.7222,0.3333,0.6,0.4853,0.7778,0.2222,0.5833,0.5185,0.2222,0.9259,0.4444,1,0.0702,0.9825,3,5,6,18,0.5,0.5,-0.3148,-0.3889,1,0.8333,3,1,0.8889
crack_curve_BL-to-UR|6x18|111,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5463,0.3704,0.7222,0.7222,0.3704,0.6,0.5147,0.75,0.25,0.6389,0.4815,0.2593,0.963,0.4815,1,0.1356,0.8983,3.1667,5,6,18,0.4259,0.537,-0.3519,-0.3519,1,0.7778,3,1,0.8889
crack_curve_BL-to-UR|6x18|112,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.4907,0.2963,0.6852,0.7037,0.2778,0.475,0.5,0.75,0.2222,0.5,0.4444,0.1481,0.963,0.4074,1,0.1698,0.8113,3,7,6,18,0.463,0.4259,-0.3889,-0.4259,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|113,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5185,0.2778,0.7593,0.6667,0.3704,0.6,0.4706,0.6667,0.2778,0.6111,0.3704,0.1852,0.963,0.5556,1,0.0893,0.9643,2.8333,5,6,18,0.3704,0.5926,-0.4815,-0.2963,1,0.9444,3,1,0.9444
crack_curve_BL-to-UR|6x18|114,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5278,0.3148,0.7407,0.7037,0.3519,0.575,0.5,0.7222,0.25,0.6111,0.4444,0.1852,0.963,0.5185,1,0.1228,0.9474,3.3333,5,6,18,0.3889,0.537,-0.4259,-0.3519,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|115,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5185,0.3333,0.7037,0.7222,0.3148,0.55,0.5,0.75,0.2222,0.5833,0.4815,0.1852,0.963,0.4444,1,0.1429,0.9286,2.6667,3,6,18,0.4444,0.4815,-0.3704,-0.4074,1,0.8333,3,1,0.9444
crack_curve_BL-to-UR|6x18|116,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5278,0.3333,0.7222,0.7222,0.3333,0.525,0.5294,0.7222,0.25,0.6111,0.5185,0.1481,0.9259,0.5185,1,0.1579,0.8596,4.1667,6,6,18,0.463,0.5,-0.3889,-0.3889,1,0.7222,3,1,1
crack_curve_BL-to-UR|6x18|117,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.4815,0.2593,0.7037,0.6852,0.2778,0.425,0.5147,0.75,0.2222,0.4722,0.4074,0.1111,0.963,0.4444,1,0.0962,0.9615,3.3333,7,6,18,0.4074,0.5185,-0.4444,-0.4074,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|118,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.537,0.3333,0.7407,0.7037,0.3704,0.525,0.5441,0.75,0.3056,0.5556,0.4815,0.1852,0.9259,0.5556,1,0.0345,1,4.3333,7,6,18,0.3704,0.5185,-0.4074,-0.3333,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|119,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.537,0.3148,0.7593,0.7407,0.3333,0.575,0.5147,0.75,0.2222,0.6389,0.5185,0.1111,0.963,0.5556,1,0.069,0.9483,4.3333,7,6,18,0.4815,0.5556,-0.4444,-0.4074,0.8,0.7778,3,1,0.9444
crack_curve_BL-to-UR|6x18|120,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5463,0.3889,0.7037,0.7407,0.3519,0.525,0.5588,0.75,0.2778,0.6111,0.5556,0.2222,0.9259,0.4815,1,0.0508,0.9322,3.6667,5,6,18,0.5,0.5,-0.3148,-0.3889,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|121,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5556,0.3704,0.7407,0.7593,0.3519,0.55,0.5588,0.7222,0.3056,0.6389,0.5556,0.1852,0.963,0.5185,1,0.0833,0.9667,3.5,5,6,18,0.4074,0.5185,-0.3704,-0.4074,1,0.8889,3,1,1
crack_curve_BL-to-UR|6x18|122,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5463,0.3704,0.7222,0.7407,0.3519,0.6,0.5147,0.75,0.2778,0.6111,0.5556,0.1852,0.9259,0.5185,1,0.0508,0.9831,4.6667,7,6,18,0.463,0.463,-0.3519,-0.3889,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|123,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5556,0.3704,0.7407,0.7407,0.3704,0.6,0.5294,0.8333,0.25,0.5833,0.5185,0.2222,0.963,0.5185,1,0.05,0.9333,4.3333,7,6,18,0.4444,0.4815,-0.3704,-0.3704,1,0.7222,3,1,0.8889
crack_curve_BL-to-UR|6x18|124,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5278,0.3704,0.6852,0.7222,0.3333,0.525,0.5294,0.75,0.2778,0.5556,0.5185,0.2222,0.9259,0.4444,1,0.1228,0.8947,4.6667,9,6,18,0.463,0.5,-0.3148,-0.3889,0.8,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|125,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5185,0.3148,0.7222,0.7037,0.3333,0.525,0.5147,0.7222,0.2222,0.6111,0.4815,0.1481,0.9259,0.5185,1,0.0714,0.9643,3.6667,7,6,18,0.4444,0.5185,-0.4074,-0.3704,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|126,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5741,0.3519,0.7963,0.7407,0.4074,0.6,0.5588,0.7222,0.3333,0.6667,0.4815,0.2222,1,0.5926,1,0.0806,0.9032,3.1667,7,6,18,0.4444,0.5556,-0.4444,-0.3333,1,0.8889,3,1,1
crack_curve_BL-to-UR|6x18|127,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.537,0.3148,0.7593,0.7037,0.3704,0.55,0.5294,0.75,0.3056,0.5556,0.4444,0.1852,0.963,0.5556,1,0.0517,0.9138,3.3333,5,6,18,0.4074,0.5556,-0.4444,-0.3333,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|128,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5463,0.3333,0.7593,0.7222,0.3704,0.625,0.5,0.75,0.2778,0.6111,0.4815,0.1852,0.963,0.5556,1,0.1017,0.9661,3,5,6,18,0.3889,0.537,-0.4259,-0.3519,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|129,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.537,0.3333,0.7407,0.7037,0.3704,0.55,0.5294,0.75,0.2778,0.5833,0.4444,0.2222,0.963,0.5185,1,0.1207,0.8448,3.1667,5,6,18,0.4074,0.5185,-0.4074,-0.3333,1,0.6667,3,1,0.9444
crack_curve_BL-to-UR|6x18|130,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5556,0.3704,0.7407,0.7222,0.3889,0.575,0.5441,0.7778,0.2778,0.6111,0.4815,0.2593,0.963,0.5185,1,0.1167,0.95,3.5,5,6,18,0.4074,0.4815,-0.3704,-0.3333,1,0.8889,3,1,1
crack_curve_BL-to-UR|6x18|131,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5185,0.3148,0.7222,0.7222,0.3148,0.55,0.5,0.75,0.25,0.5556,0.4815,0.1481,0.963,0.4815,1,0.0893,0.9464,3.6667,5,6,18,0.4444,0.4815,-0.4074,-0.4074,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|132,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5278,0.3148,0.7407,0.6667,0.3889,0.55,0.5147,0.6667,0.2778,0.6389,0.4074,0.2222,0.9259,0.5556,1,0.1228,0.8596,3.5,6,6,18,0.4259,0.6111,-0.4259,-0.2778,1,0.9444,3,1,1
crack_curve_BL-to-UR|6x18|133,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.537,0.3519,0.7222,0.7222,0.3519,0.575,0.5147,0.7778,0.25,0.5833,0.4815,0.2222,0.963,0.4815,1,0.1552,0.8448,4,7,6,18,0.5185,0.4815,-0.3704,-0.3704,0.8,0.6667,3,1,0.8889
crack_curve_BL-to-UR|6x18|134,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5278,0.3148,0.7407,0.7222,0.3333,0.55,0.5147,0.7778,0.25,0.5556,0.4815,0.1481,0.963,0.5185,1,0.1228,0.9649,3.3333,7,6,18,0.4259,0.537,-0.4259,-0.3889,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|135,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5463,0.3704,0.7222,0.7593,0.3333,0.575,0.5294,0.75,0.2778,0.6111,0.5556,0.1852,0.963,0.4815,1,0.0847,0.8983,4.6667,9,6,18,0.537,0.5,-0.3519,-0.4259,1,0.7778,3,1,0.9444
crack_curve_BL-to-UR|6x18|136,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5,0.3148,0.6852,0.6852,0.3148,0.5,0.5,0.75,0.2222,0.5278,0.4444,0.1852,0.9259,0.4444,1,0.1111,0.7222,2.8333,3,6,18,0.4444,0.4815,-0.3704,-0.3704,1,0.7778,3,1,0.8889
crack_curve_BL-to-UR|6x18|137,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5185,0.2963,0.7407,0.7037,0.3333,0.55,0.5,0.7222,0.25,0.5833,0.4444,0.1481,0.963,0.5185,1,0.1071,0.9464,3,5,6,18,0.4074,0.5556,-0.4444,-0.3704,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|138,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5833,0.4259,0.7407,0.7407,0.4259,0.6,0.5735,0.75,0.3333,0.6667,0.5556,0.2963,0.9259,0.5556,1,0.0794,0.8413,4.1667,7,6,18,0.537,0.537,-0.3148,-0.3148,1,0.8889,3,1,1
crack_curve_BL-to-UR|6x18|139,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5093,0.2963,0.7222,0.6852,0.3333,0.5,0.5147,0.7222,0.2778,0.5278,0.4074,0.1852,0.963,0.4815,1,0.1091,0.7818,3.6667,9,6,18,0.4259,0.5,-0.4259,-0.3519,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|140,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5093,0.3148,0.7037,0.7222,0.2963,0.525,0.5,0.75,0.1944,0.5833,0.4815,0.1481,0.963,0.4444,1,0.1818,0.8364,3,5,6,18,0.463,0.5,-0.3889,-0.4259,1,0.6667,3,1,0.8889
crack_curve_BL-to-UR|6x18|141,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5278,0.3333,0.7222,0.7407,0.3148,0.525,0.5294,0.75,0.25,0.5833,0.5185,0.1481,0.963,0.4815,1,0.1404,0.8947,3.3333,5,6,18,0.463,0.5,-0.3889,-0.4259,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|142,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5278,0.3333,0.7222,0.7407,0.3148,0.55,0.5147,0.7778,0.2222,0.5833,0.5185,0.1481,0.963,0.4815,1,0.0877,0.9123,4.5,7,6,18,0.5,0.463,-0.3889,-0.4259,1,0.6667,3,1,0.9444
crack_curve_BL-to-UR|6x18|143,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5185,0.2963,0.7407,0.6852,0.3519,0.5,0.5294,0.75,0.25,0.5556,0.4074,0.1852,0.963,0.5185,1,0.0714,0.9821,3,5,6,18,0.3704,0.5185,-0.4444,-0.3333,0.8,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|144,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5278,0.3519,0.7037,0.7037,0.3519,0.55,0.5147,0.7222,0.25,0.6111,0.4815,0.2222,0.9259,0.4815,1,0.1053,0.7193,3.5,7,6,18,0.5,0.463,-0.3519,-0.3519,0.8,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|145,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5,0.3333,0.6667,0.6667,0.3333,0.525,0.4853,0.7222,0.2222,0.5556,0.4444,0.2222,0.8889,0.4444,1,0.1667,0.8704,4.3333,7,6,18,0.4815,0.4444,-0.3333,-0.3333,1,0.6667,3,1,0.8889
crack_curve_BL-to-UR|6x18|146,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5463,0.3333,0.7593,0.7222,0.3704,0.55,0.5441,0.7778,0.3056,0.5556,0.4815,0.1852,0.963,0.5556,1,0.1017,0.8644,3.3333,5,6,18,0.4259,0.5,-0.4259,-0.3519,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|147,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5185,0.3148,0.7222,0.6852,0.3519,0.5,0.5294,0.7222,0.25,0.5833,0.4074,0.2222,0.963,0.4815,1,0.1786,0.8393,4.1667,6,6,18,0.4444,0.5185,-0.4074,-0.3333,1,0.6667,3,1,0.9444
crack_curve_BL-to-UR|6x18|148,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.537,0.3704,0.7037,0.7222,0.3519,0.55,0.5294,0.75,0.2778,0.5833,0.5185,0.2222,0.9259,0.4815,1,0.1034,0.9483,4.6667,7,6,18,0.4444,0.5556,-0.3333,-0.3704,1,0.8889,3,1,0.9444
crack_curve_BL-to-UR|6x18|149,crack_curve_BL-to-UR,,crack_curve_BL-to-UR,6,18,0.5741,0.3889,0.7593,0.7407,0.4074,0.625,0.5441,0.75,0.3056,0.6667,0.5185,0.2593,0.963,0.5556,1,0.0806,0.9194,3.3333,5,6,18,0.4815,0.5556,-0.3704,-0.3333,1,0.8889,3,1,0.9444
